***********************************************************************
dp1 - Testcases parameters N: 300000000, Iterations: 20
***********************************************************************
Iteration:  109 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.469 GB/sec, F: 1.736 GFLOP/sec
Iteration:  110 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.469 GB/sec, F: 1.736 GFLOP/sec
Iteration:  111 ~ R: 1000000.000000, T: 0.001157 sec, B: 6.441 GB/sec, F: 1.729 GFLOP/sec
Iteration:  112 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.466 GB/sec, F: 1.736 GFLOP/sec
Iteration:  113 ~ R: 1000000.000000, T: 0.001150 sec, B: 6.478 GB/sec, F: 1.739 GFLOP/sec
Iteration:  114 ~ R: 1000000.000000, T: 0.001151 sec, B: 6.474 GB/sec, F: 1.738 GFLOP/sec
Iteration:  115 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.469 GB/sec, F: 1.737 GFLOP/sec
Iteration:  116 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.466 GB/sec, F: 1.736 GFLOP/sec
Iteration:  117 ~ R: 1000000.000000, T: 0.001156 sec, B: 6.446 GB/sec, F: 1.730 GFLOP/sec
Iteration:  118 ~ R: 1000000.000000, T: 0.001150 sec, B: 6.476 GB/sec, F: 1.738 GFLOP/sec
Iteration:  119 ~ R: 1000000.000000, T: 0.001151 sec, B: 6.475 GB/sec, F: 1.738 GFLOP/sec
Iteration:  120 ~ R: 1000000.000000, T: 0.001153 sec, B: 6.460 GB/sec, F: 1.734 GFLOP/sec
Iteration:  121 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.466 GB/sec, F: 1.736 GFLOP/sec
Iteration:  122 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.469 GB/sec, F: 1.736 GFLOP/sec
Iteration:  123 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.465 GB/sec, F: 1.735 GFLOP/sec
Iteration:  124 ~ R: 1000000.000000, T: 0.001155 sec, B: 6.453 GB/sec, F: 1.732 GFLOP/sec
Iteration:  125 ~ R: 1000000.000000, T: 0.001153 sec, B: 6.463 GB/sec, F: 1.735 GFLOP/sec
Iteration:  126 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.466 GB/sec, F: 1.736 GFLOP/sec
Iteration:  127 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.468 GB/sec, F: 1.736 GFLOP/sec
Iteration:  128 ~ R: 1000000.000000, T: 0.001153 sec, B: 6.462 GB/sec, F: 1.735 GFLOP/sec
Iteration:  129 ~ R: 1000000.000000, T: 0.001150 sec, B: 6.477 GB/sec, F: 1.739 GFLOP/sec
Iteration:  130 ~ R: 1000000.000000, T: 0.001158 sec, B: 6.436 GB/sec, F: 1.728 GFLOP/sec
Iteration:  131 ~ R: 1000000.000000, T: 0.001151 sec, B: 6.471 GB/sec, F: 1.737 GFLOP/sec
Iteration:  132 ~ R: 1000000.000000, T: 0.001150 sec, B: 6.478 GB/sec, F: 1.739 GFLOP/sec
Iteration:  133 ~ R: 1000000.000000, T: 0.001151 sec, B: 6.473 GB/sec, F: 1.738 GFLOP/sec
Iteration:  134 ~ R: 1000000.000000, T: 0.001152 sec, B: 6.468 GB/sec, F: 1.736 GFLOP/sec
Iteration:  135 ~ R: 1000000.000000, T: 0.001151 sec, B: 6.473 GB/sec, F: 1.737 GFLOP/sec
Iteration:  136 ~ R: 1000000.000000, T: 0.001151 sec, B: 6.474 GB/sec, F: 1.738 GFLOP/sec
